species,latitude,longitude,year,country,basis
Pseudotsuga menziesii,45.41874,1.84091,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,45.09022,3.46931,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,42.97428,2.42467,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,45.01774,3.51857,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,42.39932,2.56917,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,45.27521,1.94412,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,45.3111,1.91837,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,44.89775,4.35144,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,45.46604,3.65602,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,45.5197,3.68289,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,44.21328,2.87665,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,42.9706,1.44603,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.319516,-2.062935,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.492686,-2.00307,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.57142,-2.01184,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.639412,-1.062406,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.449768,-1.955672,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.631463,-2.323046,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.917865,7.532708,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.368931,-3.748764,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.642552,-0.168886,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.467425,-1.948468,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.44103,-2.334504,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.827472,7.110805,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.440606,-2.332573,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.062412,1.649078,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.83112,7.098014,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.257301,3.171872,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.248398,-0.173555,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.809139,2.816056,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.89308,7.039686,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.395868,4.845717,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.507133,1.5835,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.350443,4.484805,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.792407,7.00486,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.824997,7.132186,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.322506,6.063364,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.324571,1.069225,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.218803,-1.628389,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.423776,1.437589,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.392122,4.469998,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.644005,1.953125,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.615453,2.216747,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.605415,0.901662,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,50.371677,2.770663,2026,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.821014,2.456139,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.821019,2.456145,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.239093,7.307431,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.413611,4.766111,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.049174,4.801568,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.80534,4.248194,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.748883,6.804505,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.972631,2.104985,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.35049,6.131995,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.132829,4.192937,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.496708,1.192339,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.974561,0.088513,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.526512,-1.190233,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.073458,0.317679,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.936117,-3.670344,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.713135,1.890003,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.713182,1.889987,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.325315,5.070345,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.804283,-3.326381,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.78755,-3.2958,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.449625,-2.064245,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.406008,-2.106111,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.955526,0.390556,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.065117,7.125403,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.999215,6.129211,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,50.298325,1.933395,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.51244,7.00718,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.382741,0.857226,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.004388,-1.781501,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.511792,-1.818979,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.815238,7.113314,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.004756,-1.783972,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.484222,0.233614,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.395357,-2.004573,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.600294,7.269991,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.327986,1.378125,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.459825,-1.940486,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.459677,-1.940407,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.615647,-0.385075,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.447207,-1.960599,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.459214,-1.942327,2025,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.054873,1.28649,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.124504,6.182332,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.903039,-3.94651,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.839194,2.440397,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.839254,2.440424,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.243189,6.015872,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.243194,6.015511,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.500018,4.292181,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.119768,6.188806,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.731449,6.929074,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.58403,2.209259,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.081295,4.91893,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.081548,4.918615,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.016927,-0.451667,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.067573,2.182442,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.815173,1.908896,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.109416,4.700956,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.027786,6.696112,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.336585,0.753755,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.045409,6.081029,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.402942,0.392352,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.919992,5.719997,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.818989,1.936668,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.796933,4.409915,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.193702,4.927878,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.530203,7.264146,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.260068,7.374909,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.350326,4.484751,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.116292,-1.60465,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.314947,1.406798,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,50.399424,2.000989,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.530259,7.275409,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.80157,4.421348,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.174367,5.46994,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.901947,0.477997,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.81887,2.158433,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.798034,2.541183,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.555225,0.074589,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.911394,7.093326,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.346235,7.31569,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.953786,-2.135632,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.912601,7.209466,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.243683,4.065799,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.96734,-1.10742,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.202433,5.871229,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.405231,2.67231,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.953752,-2.135305,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.405146,2.672603,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.241854,4.064093,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.625817,4.824772,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.921145,2.928806,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.742218,0.9147,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.419069,1.443411,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.812185,1.917837,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.747141,0.917945,2024,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.302679,7.390149,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.836782,2.755086,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.822379,7.123722,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.724329,6.956681,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.77151,7.08673,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.765727,7.033247,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.760002,7.053888,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.831257,7.088533,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.194518,4.927272,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.197168,4.935381,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.197199,4.934688,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.197341,4.934271,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.186362,4.940708,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.193574,4.927772,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.19367,4.928279,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.207562,4.986643,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.194109,4.927003,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.186302,4.94183,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.168654,4.959333,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.192996,4.927827,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.193342,4.928193,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.197317,4.934491,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.195744,4.93133,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.193473,4.928016,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.197429,4.934378,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.197418,4.934289,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.197408,4.934402,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.879835,1.926508,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.623599,7.255053,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.559924,7.163844,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.09888,7.24018,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.84433,7.08013,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.81467,7.10632,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.82194,7.12755,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.870087,6.83777,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.713264,6.888385,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.709526,6.907782,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.737759,6.93203,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.08232,4.93666,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.082775,4.937396,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.080467,4.928429,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.079618,4.928891,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.068418,7.376224,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.081101,4.927932,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.079877,4.92961,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.594416,-0.064762,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.058333,4.960278,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.365683,4.593566,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.082322,4.937271,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.7411,1.760395,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.478157,4.768377,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.47809,4.76824,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.44878,2.18467,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.819588,1.930171,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.951412,7.561213,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.278138,-4.049616,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.236933,-0.060828,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.809722,-3.350833,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.795078,1.306735,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.10322,3.88555,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.91176,5.55166,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.048893,6.706888,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.396107,2.69097,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.737637,6.995313,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.724978,4.906125,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.273338,2.193908,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.52619,-1.185502,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.686111,2.701111,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.51267,7.07356,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.60173,1.70098,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.134785,2.940155,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.056543,0.554685,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.071964,2.408838,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.747741,-2.163321,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.521499,2.059041,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.562127,2.185562,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.277412,2.605251,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.341034,0.671104,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.325409,0.705634,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.699872,1.900335,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.029457,-0.230157,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.626004,0.210203,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.618196,1.52638,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.196563,4.934781,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.194093,4.92778,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.197541,4.936544,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.382736,-1.992859,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.889131,2.711388,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.328175,2.670873,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.823849,2.456835,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.293361,7.385583,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.134932,4.153614,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.889383,1.993431,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.848762,2.446343,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.887919,1.987316,2023,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.944637,1.830843,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.703056,2.203056,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.166987,2.672352,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.399895,0.658842,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.684444,-0.500278,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.982071,-4.127719,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.698792,0.41085,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.167018,2.672351,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.889256,6.858828,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.68778,3.54755,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.83281,5.45763,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.3348,5.60843,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.12261,6.32965,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.93858,5.61063,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.1288,-3.26653,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.51497,6.92882,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.17524,5.51946,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.19174,5.57327,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.355,5.53018,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.49384,7.00825,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.0744,-3.63745,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.16519,2.32597,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.57436,6.55465,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.022907,-1.739782,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.127861,2.581837,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.10682,5.6833,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.07012,5.70783,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.40533,2.81182,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.15665,1.28437,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.09551,5.00798,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.62418,-0.49528,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,50.04011,1.76781,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.54953,5.35222,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.73742,3.23249,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.14607,4.43591,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.45579,-1.61706,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.09259,4.40746,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.6332,-0.84863,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.582328,2.204018,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.493149,2.310372,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.096331,0.504848,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.129002,0.816082,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.86293,2.245209,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.818946,2.158649,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.98857,6.02444,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.04641,7.57876,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.10495,7.475,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.26886,2.57267,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.26376,4.45383,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.56253,5.53569,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.92555,-0.67554,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.35108,4.82866,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.04161,6.055,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.43847,4.72102,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.97751,-3.41158,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.04423,6.5117,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.32663,2.66992,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.44363,4.46084,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.06503,6.43275,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.44113,4.59094,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.17472,4.80657,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.73253,7.2106,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.43196,0.72411,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.828678,7.093186,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.785229,6.963929,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,50.139008,2.956822,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.282553,-1.515658,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.484529,2.448336,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.48358,2.451057,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.452483,2.745731,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.243768,4.068855,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,46.759995,5.603269,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.816305,2.105722,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.7148,2.22867,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.59649,2.00676,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.36955,-1.80517,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.6457,1.23446,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,48.97824,7.48976,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.8197,1.10409,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.32271,2.6004,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.41216,2.73854,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.93287,6.66361,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.67866,0.2428,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,49.53495,1.03103,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.67688,1.2064,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.6846,0.91282,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.264286,5.055411,2022,FR,HUMAN_OBSERVATION
Pseudotsuga menziesii,47.440678,2.29404,2022,FR,HUMAN_OBSERVATION
